"doc_id","text"
msmarco_passage_08_787082193,"Anatomy of the Urinary Bladder. At the base of the bladder, a triangular structure called the 'trigone' is formed from the openings of the two ureters and the urethra. The opening of the urethra is surrounded by a band of detrusor muscle, forming an internal urethral sphincter."
msmarco_passage_06_82771417,"Neonatal Nurse. Neonatal nurses assist neonatologists with the care of sick newborn babies during the first 28 days of a baby’s life. Neonatal nurses are responsible for monitoring vital signs of newborn babies, checking for signs of distress, and giving newborns medication when needed."
msmarco_passage_16_691444602,"Hawaii Island Family Health Center in Hilo, HI."
msmarco_passage_36_291666010,As nouns the difference between paystub and payslip.
msmarco_passage_20_154332540,"ESPN's highest rated NBA game was Game 5 of the 2006 Eastern Conference Finals between the Miami Heat and Detroit Pistons. The game scored a 5.5 cable Nielsen rating, with nearly five million viewers. To put that in context, Monday Night Football on ESPN posted ratings of 9+ in two of its first three telecasts."
msmarco_passage_13_472919920,"Veterinary colleges accept any major as long as the student meet their pre-requisites for humanities and social sciences, English, math (statistics, algebra, trigonometry, calculus), biology, chemistry, physics and lab courses."
msmarco_passage_50_213218262,Goldie - Animal Crossing: New Horizons Wiki Guide - IGN.
msmarco_passage_33_693254293,How To Activate Microsoft Office 2010 Permanently Offline 2021 - Technadvice.
msmarco_passage_61_164441696,"BTS Tour Announcements 2021 & 2022, Notifications, Dates, Concerts & Tickets – Songkick."
msmarco_passage_63_152834473,"Archaic A mentally deficient person; an idiot. v. fooled, fool·ing, fools. v.tr. 1. To deceive or trick; dupe: ""trying to learn how to fool a trout with a little bit of floating fur and feather"" (Charles Kuralt). 2."
msmarco_passage_05_547307441,Residential Child Care Program:a residential child care   program that provides 24-hour care for 1 or more children unrelated to the operator of the program and apart from the parents.
msmarco_passage_64_781329547,THE 10 BEST Breakfast Restaurants in Safety Harbor - Tripadvisor.
msmarco_passage_00_600846799,"Aurora, Colorado (CO) ZIP Code Maps, Data, Jobs."
msmarco_passage_17_607381591,Lore:Meridia - The Unofficial Elder Scrolls Pages (UESP)
msmarco_passage_29_170791898,Beauties and antiquities of Ireland (1897 edition) | Open Library.
msmarco_passage_68_601355218,"Low Bilirubin Level In Children, Adults: Symptoms, Causes."
msmarco_passage_01_33071611,"In 1987, Zamost et al [ 45] correlated esophageal symptoms with anatomic and physiologic measurements in 53 patients with scleroderma. The prevalence of esophagitis and strictures (41%) in this patient population is higher than in otherwise healthy patients with gastroesophageal reflux disease."
msmarco_passage_64_781733167,THE 10 BEST Restaurants in Orono - Updated May 2021 - Tripadvisor.
msmarco_passage_38_571570875,What Is a Cystoscopy | Investigatory and Biopsy Cystoscopies.
msmarco_passage_25_156757060,"Two such reliable services: ZenBusiness ($39 + State Fees) LegalZoom ($79 + State Fees) You can start an LLC yourself and pay only the minimal state LLC costs or hire one of the Best LLC Services for a small, additional fee. Recommended: You will need to elect a registered agent for your LLC."
msmarco_passage_46_793508153,Sam's Club Customer Service Phone Number & Hours.
msmarco_passage_59_545401635,"Side Effects of Mycamine (Micafungin Sodium), Warnings, Uses."
msmarco_passage_64_415884307,"Hedgehog Concept and Overlap. Companies have to do more than just follow their passion. After researching the questions from the three circles, the organisation has to determine where they overlap. That overlap is where the Hedgehog Concept can be found; the central vision that supports the organisation’s strategy."
msmarco_passage_19_664632313,Hall of Famers. Hall of Famer Sandy Koufax.
msmarco_passage_41_132811164,"This role is typically organized by data domains (e.g. customer data, vendor data, material /product data) It may be part of a data management group (central model) or a business function/division (decentralized model) (Technical) Data Steward / Data Architect. Provide standardized data element definitions and formats."
msmarco_passage_18_298361794,"A Chevrolet Suburban extended-length SUV weighs 3,300 kg (7,200 lb) (gross weight) During the late 20th and early 21st century cars increased in weight due to batteries, modern steel safety cages, anti-lock brakes, airbags, and ""more-powerful—if more-efficient—engines"" and, as of 2019."
msmarco_passage_03_694631187,"1330 DENTAL ASSOCIATES ... (207) 773-3738 – Located at 1330 Congress Street Portland Maine 04102."
msmarco_passage_57_530946227,File 2008 Taxes Online | 2008 Past Year Tax Return | PriorTax.
msmarco_passage_27_244831707,"180. Restore original factory defaults and settings ................................................................................................. 184. HP support ........................................................................................................................................................."
msmarco_passage_68_780839612,"Entry Level Veterinarian Annual Salary ($48,024 Avg | May 2021) - ZipRecruiter."
msmarco_passage_44_233065659,Texas's Cellphone-Use & Texting-While-Driving Laws.
msmarco_passage_10_294765102,"Timmy's Wok | Order Online | Fairborn, OH 45324 | Chinese."
msmarco_passage_31_615334270,"Exponents, Quotients and Subtraction. When dividing two numbers including the same base and different exponents, subtraction comes into play because you subtract the exponent in the dividend by the exponent in the divisor to obtain the result. For example, 10^{13} ÷ 10^{-5} = 10 ^{13-(-5)} = 10^{18}."
msmarco_passage_46_324642306,"Penalties for Failing to Disclose Lead Paint Hazards. If a landlord fails to comply with these procedures, he may face penalties from the EPA of up to $10,000 for each violation. In addition, if a landlord fails to disclose known lead paint hazards in a rental property, and a tenant is injured by the known lead, the landlord may have to pay the tenant triple damages in any lawsuit."
msmarco_passage_53_418943422,"Alaska Automotive | 2405 N Old Glenn Hwy Palmer, AK."
msmarco_passage_25_333848150,"FY 2017 - No Change, effective from 10/1/2016 through 9/30/2017. FY 2016 - New Code, effective from 10/1/2015 through 9/30/2016 (First year ICD-10-CM implemented into the HIPAA code set) Previous Code: R50.81. Next Code: R50.83."
msmarco_passage_64_299796282,"Winston-Salem, North Carolina, USA 14 day weather forecast."
msmarco_passage_04_264732714,"830 Area Code: location, cities, map and time zone."
msmarco_passage_02_610397959,"EMBED. 
<p align=""center""><object type=""application/x-shockwave-flash"" codebase=""http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,0,0"" classid=""clsid:d27cdb6e-ae6d-11cf-96b8-444553540000"" align=""middle"" height=""480"" width=""640""> <embed src=""http://puu.sh/jcuyJ.swf"" quality=""high"" pluginspage=""http://www.macromedia.com/go/getflashplayer"" play=""true"" loop=""true"" wmode=""transparent"" allowfullscreen=""true"" flashvars="""" type=""application/x-shockwave-flash"" align=""middle"" height=""480"" width=""640""> </object><br> <span style=""font-family:arial;font-size:14px;color:rgb (50,50,50)""><b>Super Mario Flash Galaxy v1.2</b> - <a href=""http://planetaxew.weebly.com/super-mario-flash-galaxy.html"" style=""color:rgb (50,50,80)"">Planet Axew</a></p>."
msmarco_passage_51_592839389,Alamo car rental locations in Orange County. 3 Locations.
msmarco_passage_00_594949794,"Audit Systems, Inc. 3696 Ulmerton Rd, Suite 200. Clearwater, FL 33762-4237."
msmarco_passage_65_579574461,Minerals Yearbook. Iron Ore. PDF Format: | 1994 | 1995 | 1996 | 1997 | 1998 | 1999 | 2000 | 2001 | 2002 | 2003 | 2004 | 2005 | 2006 | 2007 | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 |. XLS Format:
msmarco_passage_16_295748139,"Schizandra Chinensis: Schisandra is normally a supporting additive in herbal detox mixtures. It contains lignans, which protects the liver by activating enzymes for producing glutathione. Glutanthione works as an antioxidant. 10."
msmarco_passage_41_768035706,How to uninstall default apps in Windows 10 - CNET.
msmarco_passage_36_244468496,Top 10 Makeup Sets For Kids of 2020 | Video Review.
msmarco_passage_25_308852826,"2021 ICD-10-CM Code D14.2 - Benign neoplasm of trachea."
msmarco_passage_32_660600973,"Locksmith in Johnstown, PA | Spory’s Locksmith Inc."
msmarco_passage_68_751321350,"Zip Code 28036 Profile, Map and Demographics - Updated May 2021."
msmarco_passage_44_173117059,"Dr. Marat Goldenberg, MD – Augusta, GA | Vascular Surgery."
msmarco_passage_25_406415303,"play tricks on someone. 1. Lit. to pull pranks on someone. You had better not play any tricks on me! Stop playing tricks on people! 2. Fig. [for something, such as the eyes] to deceive someone."
msmarco_passage_22_456810284,University of British Columbia Address and Contact Number.
msmarco_passage_04_433438946,"PPI: One woman's £65,000 compensation payment - BBC News."
msmarco_passage_59_534407306,"To make 100 mL of  solution with final  concentration of: Directions: 3,000 ng/mL. Dissolve contents of one 0.5-mg vial with 5 mL of sterile diluent. Withdraw  3 mL and add to sufficient sterile diluent to make a total of 100 mL. 5,000 ng/mL. Dissolve contents of one 0.5-mg vial with 5 mL of sterile diluent."
msmarco_passage_10_547511865,"PowerPoint 2010: Only support .mp4, .mov, and .qt formats if the Apple QuickTime player is installed. PowerPoint 2013 or 2016: Only support .mp4 videos encoded with H.264 video (a.k.a. MPEG-4 AVC) and AAC audio. If the source MP4 file doesn’t meet the above requirement, PowerPoint won’t play it."
msmarco_passage_54_24188185,Ricky Dillard & New G - God Is Lyrics | MetroLyrics.
msmarco_passage_36_220411076,To maintain their teeth: The teeth of the rabbit grow about 4 to 5 inches every year. It is so important for them to chew something so that their teeth might not grow any bigger. You can get a special discount on chewing toys for rabbit teeth by using our Amazon affiliate link. It is very suitable for small pets.
